id,show_id,date_added,release_year
6847,s6847,"February 24, 2019",2013
6848,s6848,"October 1, 2020",2007
6849,s6849,"February 24, 2019",2014
6850,s6850,"October 2, 2019",2012
6851,s6851,"February 24, 2019",2013
6852,s6852,"December 31, 2019",1997
6853,s6853,"September 15, 2018",2005
6854,s6854,"November 1, 2019",1958
6855,s6855,"July 15, 2018",2012
6856,s6856,"February 27, 2019",2013
6857,s6857,"March 31, 2017",2012
6858,s6858,"August 14, 2017",2010
6859,s6859,"February 9, 2019",2018
6860,s6860,"October 22, 2018",2016
6861,s6861,"December 16, 2017",2017
6862,s6862,"April 1, 2020",2014
6863,s6863,"December 4, 2018",2018
6864,s6864,"May 1, 2018",2017
6865,s6865,"December 31, 2019",1979
6866,s6866,"November 1, 2017",2013
6867,s6867,"December 31, 2019",1995
6868,s6868,"June 22, 2020",2019
6869,s6869," October 31, 2018",2017
6870,s6870,"December 10, 2018",2016
6871,s6871,"December 31, 2019",2006
6872,s6872," August 21, 2017",2016
6873,s6873,"January 1, 2019",2018
6874,s6874,"July 12, 2017",2015
6875,s6875,"January 19, 2017",2016
6876,s6876,"April 2, 2017",2014
6877,s6877,"August 20, 2020",2019
6878,s6878,"June 21, 2019",2012
6879,s6879,"June 2, 2019",2005
6880,s6880,"September 8, 2017",2014
6881,s6881,"January 1, 2021",1990
6882,s6882,"March 6, 2018",2017
6883,s6883,"August 15, 2017",2011
6884,s6884,"April 25, 2019",2018
6885,s6885,"November 1, 2019",2001
6886,s6886," October 8, 2013",2012
6887,s6887,"January 1, 2021",2003
6888,s6888,"October 15, 2017",2015
6889,s6889,"October 1, 2020",2008
6890,s6890,"August 1, 2019",2017
6891,s6891," November 1, 2017",2013
6892,s6892,"March 1, 2018",2013
6893,s6893,"February 14, 2019",2017
6894,s6894,"November 1, 2019",1978
6895,s6895," December 1, 2018",2016
6896,s6896,"October 1, 2017",2017
6897,s6897,"November 12, 2018",2015
6898,s6898,"January 1, 2018",2016
6899,s6899,"April 1, 2018",2016
6900,s6900,"January 6, 2017",2016
6901,s6901,"February 1, 2017",2015
6902,s6902,,2008
6903,s6903,"July 26, 2019",2015
6904,s6904,"August 19, 2018",2015
6905,s6905,"March 10, 2017",2013
6906,s6906,"March 10, 2017",2013
6907,s6907,"May 11, 2018",2016
6908,s6908,"March 15, 2018",2010
6909,s6909,"April 4, 2018",2014
6910,s6910,"January 1, 2020",2007
6911,s6911,"May 1, 2017",2009
6912,s6912,"March 7, 2016",2015
6913,s6913,"March 1, 2018",2000
6914,s6914,"November 23, 2019",1987
6915,s6915,"May 2, 2019",2017
6916,s6916,"May 6, 2020",2017
6917,s6917,"August 25, 2018",2013
6918,s6918,"June 6, 2020",2015
6919,s6919,"March 1, 2018",2017
6920,s6920,"January 1, 2017",2013
6921,s6921,"January 1, 2018",2017
6922,s6922,"February 8, 2017",2014
6923,s6923," March 16, 2016",2016
6924,s6924,"July 1, 2016",2015
6925,s6925,"September 6, 2017",2015
6926,s6926,"August 1, 2020",2015
6927,s6927,"November 1, 2019",2005
6928,s6928,"October 1, 2019",2008
6929,s6929,"January 1, 2020",2004
6930,s6930,"November 25, 2018",2015
6931,s6931,"February 1, 2019",2014
6932,s6932,"April 15, 2018",2010
6933,s6933,"October 15, 2017",2017
6934,s6934,"January 15, 2017",2015
6935,s6935,"May 1, 2017",2016
6936,s6936," December 15, 2015",2014
6937,s6937,"March 1, 2018",1999
6938,s6938,"August 21, 2017",2015
6939,s6939,"January 2, 2018",2017
6940,s6940,"March 1, 2019",2018
6941,s6941,"February 1, 2019",2017
6942,s6942," September 8, 2015",2015
6943,s6943,"June 10, 2017",2016
6944,s6944,"March 1, 2020",2011
6945,s6945,"June 1, 2018",2015
6946,s6946,"January 12, 2019",2018
6947,s6947,"September 13, 2019",2018
6948,s6948,"August 25, 2018",1998
6949,s6949,"February 1, 2019",2017
6950,s6950,"December 31, 2019",2001
6951,s6951,"January 1, 2018",2017
6952,s6952,"June 22, 2018",2018
6953,s6953,"April 1, 2019",2016
6954,s6954,"November 10, 2018",2015
6955,s6955,"September 6, 2018",2015
6956,s6956," May 28, 2016",2016
6957,s6957,"January 1, 2019",2016
6958,s6958,"December 1, 2018",2004
6959,s6959,"July 29, 2018",2013
6960,s6960,"May 2, 2019",2018
6961,s6961,"December 31, 2019",1976
6962,s6962,"July 1, 2017",2016
6963,s6963,"August 1, 2018",1997
6964,s6964,"June 1, 2019",2018
6965,s6965,"July 24, 2020",2017
6966,s6966,"May 19, 2017",2015
6967,s6967,"March 1, 2018",2010
6968,s6968,"August 19, 2017",2016
6969,s6969,"February 1, 2017",2015
6970,s6970," December 3, 2019",2016
6971,s6971," November 1, 2016",1988
6972,s6972,"August 1, 2017",2016
6973,s6973,"March 31, 2017",2015
6974,s6974,"December 1, 2017",2010
6975,s6975,"January 13, 2017",2015
6976,s6976,"August 1, 2018",2017
6977,s6977,"July 12, 2019",2016
6978,s6978,"January 1, 2020",2005
6979,s6979,"August 1, 2016",2016
6980,s6980,"November 1, 2017",2017
6981,s6981,"July 1, 2017",2015
6982,s6982,"August 1, 2017",2016
6983,s6983,"March 10, 2017",2006
6984,s6984,"August 1, 2016",2015
6985,s6985,"July 15, 2016",2016
6986,s6986,"September 1, 2016",2016
6987,s6987,"July 30, 2018",2008
6988,s6988,"July 30, 2018",2010
6989,s6989,"May 1, 2018",2017
6990,s6990,"October 15, 2019",2019
6991,s6991,"October 1, 2019",2011
6992,s6992,"April 3, 2018",2018
6993,s6993,"November 3, 2018",2011
6994,s6994,"September 1, 2018",2018
6995,s6995,"November 8, 2018",2018
6996,s6996,"December 15, 2019",2017
6997,s6997,"June 30, 2018",2015
6998,s6998,"August 1, 2019",2013
6999,s6999,"October 2, 2019",2016
7000,s7000,"April 12, 2019",2013
7001,s7001,"January 15, 2017",2016
7002,s7002,"January 29, 2018",2017
7003,s7003,"August 15, 2018",2017
7004,s7004,"March 1, 2016",2016
7005,s7005,"August 13, 2017",2016
7006,s7006,"November 20, 2019",2007
7007,s7007,"March 16, 2017",2017
7008,s7008,"October 1, 2019",1975
7009,s7009,"January 24, 2019",2018
7010,s7010,"May 8, 2020",2012
7011,s7011,"January 6, 2018",2016
7012,s7012,"July 20, 2017",2016
7013,s7013,"February 1, 2018",2017
7014,s7014,"June 1, 2017",2000
7015,s7015,"November 1, 2019",2017
7016,s7016,"November 1, 2019",1997
7017,s7017,"January 1, 2016",2015
7018,s7018,"September 15, 2018",2018
7019,s7019,"April 1, 2018",1995
7020,s7020,"August 1, 2016",2016
7021,s7021,"January 1, 2018",2012
7022,s7022,"June 1, 2020",2009
7023,s7023,"January 1, 2018",1999
7024,s7024,"October 22, 2017",2006
7025,s7025,"December 15, 2016",2011
7026,s7026,"June 23, 2018",2014
7027,s7027,"January 1, 2020",2010
7028,s7028,"October 22, 2019",2015
7029,s7029,"February 1, 2019",2015
7030,s7030," January 1, 2018",2011
7031,s7031,"January 1, 2017",2016
7032,s7032,"August 15, 2018",2018
7033,s7033,"December 1, 2019",2005
7034,s7034,"March 29, 2018",2018
7035,s7035,"June 8, 2017",2016
7036,s7036,"March 4, 2019",2010
7037,s7037,"October 1, 2017",2016
7038,s7038,"May 26, 2017",2017
7039,s7039,"April 1, 2019",2018
7040,s7040,"March 3, 2017",2016
7041,s7041,"September 2, 2017",2016
7042,s7042,"February 1, 2017",2015
7043,s7043,"December 22, 2018",2018
7044,s7044,"September 16, 2019",2016
7045,s7045,"March 23, 2019",2011
7046,s7046,"January 31, 2019",2017
7047,s7047,"September 5, 2018",2014
7048,s7048,"April 19, 2019",2016
7049,s7049,"October 22, 2019",2015
7050,s7050,"October 1, 2017",2013
7051,s7051,"September 13, 2019",2019
7052,s7052,"October 1, 2017",2016
7053,s7053,"January 23, 2018",2014
7054,s7054,"January 1, 2018",2010
7055,s7055,"December 15, 2018",2014
7056,s7056,"September 1, 2019",2008
7057,s7057,"September 1, 2013",2013
7058,s7058,"December 7, 2019",2009
7059,s7059,"June 6, 2019",1974
7060,s7060,"January 1, 2017",2012
7061,s7061,"March 19, 2018",2017
7062,s7062,"January 10, 2018",2017
7063,s7063,"March 10, 2017",2014
7064,s7064,"October 26, 2018",2019
7065,s7065,"April 8, 2017",2017
7066,s7066,"March 1, 2018",2017
7067,s7067,"September 1, 2017",2015
7068,s7068,"February 8, 2019",2018
7069,s7069,"February 17, 2017",2014
7070,s7070,"March 1, 2017",2015
7071,s7071,"January 1, 2019",2008
7072,s7072,"January 1, 2019",1989
7073,s7073,"January 1, 2019",1981
7074,s7074,"January 1, 2019",1984
7075,s7075,"February 1, 2017",2016
7076,s7076,"August 29, 2018",2013
7077,s7077,"April 1, 2018",2016
7078,s7078,"July 22, 2019",2009
7079,s7079,"July 1, 2019",2008
7080,s7080,"March 1, 2018",2005
7081,s7081,"September 15, 2018",2017
7082,s7082,"July 1, 2019",2015
7083,s7083,"January 29, 2019",2017
7084,s7084,"December 31, 2018",2018
7085,s7085,"January 1, 2020",2013
7086,s7086,"July 19, 2017",2007
7087,s7087,"July 21, 2016",2016
7088,s7088,"November 7, 2018",2015
7089,s7089,"September 1, 2017",2004
7090,s7090,"September 1, 2017",2003
7091,s7091,"September 1, 2017",2002
7092,s7092,"November 1, 2019",2009
7093,s7093,"January 14, 2019",2018
7094,s7094,"February 1, 2018",2017
7095,s7095,"March 1, 2018",2006
7096,s7096,"March 15, 2018",2010
7097,s7097,"July 19, 2019",2018
7098,s7098,"October 12, 2014",2014
7099,s7099,"August 1, 2020",2011
7100,s7100,"March 1, 2018",2015
7101,s7101,"March 1, 2017",2014
7102,s7102,"February 19, 2018",2015
7103,s7103,"March 1, 2018",2013
7104,s7104,"November 20, 2019",1995
7105,s7105,"May 3, 2019",2012
7106,s7106,"March 1, 2016",2015
7107,s7107,"June 6, 2019",2017
7108,s7108,"April 1, 2016",2014
7109,s7109,"September 1, 2018",2018
7110,s7110,"December 31, 2019",2006
7111,s7111,"February 8, 2017",2013
7112,s7112,"July 16, 2019",2018
7113,s7113,"March 31, 2013",2016
7114,s7114,"August 1, 2019",1997
7115,s7115,"October 6, 2018",2015
7116,s7116,"December 31, 2019",2009
7117,s7117,"August 6, 2017",2014
7118,s7118,"October 15, 2017",2013
7119,s7119,"May 19, 2018",2012
7120,s7120,"September 15, 2017",2016
7121,s7121,"May 1, 2017",2008
7122,s7122,"January 1, 2019",2001
7123,s7123,"October 1, 2019",1973
7124,s7124,"December 18, 2020",2019
7125,s7125,"April 1, 2016",2015
7126,s7126,"August 16, 2017",2008
7127,s7127,"January 1, 2019",2014
7128,s7128,"April 1, 2019",2018
7129,s7129,"May 1, 2018",2016
7130,s7130,"June 1, 2017",2009
7131,s7131,"November 1, 2019",1973
7132,s7132,"April 1, 2019",2017
7133,s7133,"June 5, 2019",2011
7134,s7134,"December 31, 2019",1960
7135,s7135,"April 1, 2017",2017
7136,s7136,"August 15, 2016",2005
7137,s7137,"May 2, 2019",2012
7138,s7138,"December 31, 2019",2013
7139,s7139,"February 1, 2018",2017
7140,s7140,"April 16, 2019",2018
7141,s7141,"August 25, 2016",2015
7142,s7142,"January 1, 2018",2017
7143,s7143,"March 20, 2017",2015
7144,s7144,"January 27, 2017",2016
7145,s7145,"December 31, 2019",1997
7146,s7146,"August 8, 2019",2011
7147,s7147,"September 15, 2018",2017
7148,s7148,"January 1, 2021",2009
7149,s7149," November 3, 2015",2014
7150,s7150,"November 1, 2020",2011
7151,s7151,"March 1, 2019",2005
7152,s7152,"August 1, 2019",2015
7153,s7153,"September 1, 2019",2005
7154,s7154,"August 31, 2018",1992
7155,s7155,"January 1, 2018",2011
7156,s7156,"December 1, 2016",2012
7157,s7157,"November 21, 2019",2002
7158,s7158,"December 26, 2016",2013
7159,s7159,"June 25, 2017",2017
7160,s7160,"March 1, 2018",2015
7161,s7161,"December 31, 2019",1981
7162,s7162,"August 1, 2018",2017
7163,s7163,"December 15, 2017",2016
7164,s7164,"November 1, 2017",2016
7165,s7165,"October 1, 2017",2014
7166,s7166,"October 22, 2017",2010
7167,s7167,"May 8, 2018",2016
7168,s7168,"March 1, 2018",2017
7169,s7169,"March 1, 2018",2017
7170,s7170,"October 22, 2017",2008
7171,s7171,"January 1, 2020",2001
7172,s7172,"December 31, 2019",1982
7173,s7173,"July 19, 2018",2006
7174,s7174,"July 1, 2018",2017
7175,s7175,"January 1, 2018",2005
7176,s7176,"February 22, 2017",1990
7177,s7177,"February 22, 2017",2014
7178,s7178,"March 14, 2017",1996
7179,s7179,"October 1, 2018",2011
7180,s7180,"July 13, 2018",2013
7181,s7181,"October 1, 2018",2010
7182,s7182,"January 1, 2019",2017
7183,s7183,"August 1, 2019",2017
7184,s7184,"March 1, 2018",1993
7185,s7185,"May 1, 2018",2018
7186,s7186,"April 1, 2017",2013
7187,s7187,"August 2, 2018",2006
7188,s7188,"March 15, 2018",2011
7189,s7189,"December 31, 2019",1980
7190,s7190,"March 1, 2018",2003
7191,s7191,"May 1, 2019",2018
7192,s7192,"April 26, 2018",2017
7193,s7193,"December 8, 2016",2016
7194,s7194,"November 4, 2019",1995
7195,s7195,"March 4, 2019",2015
7196,s7196,"September 8, 2017",2015
7197,s7197,,2010
7198,s7198,"January 1, 2020",2003
7199,s7199,"January 1, 2020",2004
7200,s7200,"February 23, 2017",2016
7201,s7201,"May 1, 2019",2015
7202,s7202,"February 17, 2017",2016
7203,s7203,"August 21, 2020",2011
7204,s7204,"April 1, 2020",1988
7205,s7205,"January 1, 2021",2010
7206,s7206,"March 15, 2018",2016
7207,s7207,"March 1, 2019",2014
7208,s7208,"July 1, 2016",2015
7209,s7209,"November 1, 2019",2005
7210,s7210,"October 1, 2018",2018
7211,s7211,"January 1, 2020",1996
7212,s7212,"October 29, 2018",2017
7213,s7213,"November 1, 2017",2015
7214,s7214,"January 1, 2020",1997
7215,s7215,"May 26, 2019",2016
7216,s7216,"October 2, 2019",2017
7217,s7217,"August 21, 2017",2013
7218,s7218," December 1, 2019",2015
7219,s7219,"November 1, 2020",2015
7220,s7220,"March 31, 2017",1945
7221,s7221,"October 1, 2019",2009
7222,s7222,"March 1, 2017",2016
7223,s7223,"February 16, 2018",2014
7224,s7224,"April 26, 2019",2012
7225,s7225,"December 31, 2019",1972
7226,s7226,"January 5, 2017",2014
7227,s7227,"September 8, 2017",2009
7228,s7228,"September 8, 2017",2013
7229,s7229,"September 8, 2017",2016
7230,s7230,"September 8, 2017",2012
7231,s7231,"November 17, 2017",2017
7232,s7232,"September 8, 2017",2017
7233,s7233,"September 8, 2017",2010
7234,s7234,"September 8, 2017",2013
7235,s7235,"November 7, 2018",2015
7236,s7236,"July 8, 2019",2019
7237,s7237,"October 31, 2015",2013
7238,s7238,"January 1, 2019",2017
7239,s7239,"December 31, 2019",2017
7240,s7240,"April 1, 2020",2004
7241,s7241,"August 1, 2018",2010
7242,s7242,"December 1, 2012",2010
7243,s7243,"October 6, 2017",2017
7244,s7244,"August 1, 2018",2017
7245,s7245,"January 8, 2019",1998
7246,s7246,"December 26, 2016",2014
7247,s7247,"March 10, 2017",2012
7248,s7248,"April 1, 2018",2000
7249,s7249,"March 12, 2018",2017
7250,s7250,"March 1, 2018",2004
7251,s7251,"February 1, 2017",2016
7252,s7252,"March 1, 2018",2017
7253,s7253,"January 1, 2020",1987
7254,s7254,"February 15, 2017",2016
7255,s7255,,2012
7256,s7256,"October 16, 2017",2016
7257,s7257,"April 2, 2018",2017
7258,s7258,"January 15, 2019",2010
7259,s7259,"January 15, 2019",2016
7260,s7260,"March 1, 2018",2016
7261,s7261,"September 7, 2018",2011
7262,s7262,"August 5, 2017",2016
7263,s7263,"July 1, 2019",2006
7264,s7264,"January 18, 2019",2018
7265,s7265,"April 1, 2018",2015
7266,s7266,"March 15, 2018",2010
7267,s7267,"August 1, 2017",2011
7268,s7268,"September 15, 2017",2017
7269,s7269,"May 22, 2017",2015
7270,s7270,"March 11, 2020",2019
7271,s7271,"August 1, 2019",2015
7272,s7272,"January 1, 2019",2010
7273,s7273,"May 1, 2018",2017
7274,s7274,"May 1, 2019",2014
7275,s7275,"November 15, 2019",2010
7276,s7276,"April 15, 2020",2003
7277,s7277,"April 15, 2020",2011
7278,s7278,"April 15, 2020",2011
7279,s7279,"April 15, 2020",2011
7280,s7280,"May 15, 2020",2018
7281,s7281,"August 1, 2018",2017
7282,s7282,"December 26, 2018",2014
7283,s7283,"January 1, 2020",2010
7284,s7284,"March 30, 2018",2017
7285,s7285,"August 16, 2018",1982
7286,s7286,"January 18, 2019",2017
7287,s7287,"November 1, 2019",2010
7288,s7288," February 1, 2019",2017
7289,s7289,"February 1, 2019",2018
7290,s7290,"June 15, 2018",2018
7291,s7291,"February 1, 2019",2016
7292,s7292,"August 20, 2018",2017
7293,s7293,"December 20, 2015",2013
7294,s7294,"March 15, 2017",2016
7295,s7295,"March 31, 2017",1946
7296,s7296,"April 15, 2017",2014
7297,s7297,"February 7, 2019",2018
7298,s7298,"October 2, 2019",2014
7299,s7299,"July 21, 2018",2014
7300,s7300,"June 1, 2019",2018
7301,s7301,"April 22, 2015",2009
7302,s7302,"June 20, 2016",2014
7303,s7303,"May 28, 2019",2018
7304,s7304,"August 16, 2018",1997
7305,s7305,"May 6, 2019",2018
7306,s7306,"November 1, 2019",1992
7307,s7307,"February 6, 2016",2015
7308,s7308," October 1, 2019",2012
7309,s7309,"February 21, 2018",2012
7310,s7310,"May 9, 2019",2013
7311,s7311,"November 1, 2019",1990
7312,s7312,"August 1, 2018",1983
7313,s7313,"February 1, 2018",2015
7314,s7314,"March 15, 2018",2016
7315,s7315,"March 15, 2018",2016
7316,s7316,"January 12, 2017",2016
7317,s7317,"December 1, 2020",2000
7318,s7318,"December 1, 2018",2018
7319,s7319,"July 11, 2019",2019
7320,s7320,"April 22, 2019",2019
7321,s7321,"January 14, 2017",2016
7322,s7322,"April 23, 2017",2017
7323,s7323,"July 25, 2016",2014
7324,s7324,"December 23, 2016",2016
7325,s7325,"February 1, 2019",2017
7326,s7326,"December 31, 2017",2013
7327,s7327,"January 1, 2019",1998
7328,s7328,"July 15, 2018",2013
7329,s7329,"May 7, 2020",2012
7330,s7330,"July 30, 2017",2017
7331,s7331,"November 1, 2019",1976
7332,s7332," May 1, 2018",2016
7333,s7333,"November 1, 2019",1962
7334,s7334,"March 31, 2017",2015
7335,s7335,"November 12, 2017",2017
7336,s7336,"August 16, 2018",1990
7337,s7337,"April 9, 2016",2015
7338,s7338,"September 1, 2017",2015
7339,s7339,"June 29, 2018",2015
7340,s7340,"December 15, 2017",2017
7341,s7341,"August 1, 2018",2012
7342,s7342,"May 1, 2017",2017
7343,s7343," April 17, 2016",2015
7344,s7344,"August 1, 2016",2015
7345,s7345,"February 17, 2020",2019
7346,s7346,"August 1, 2018",2010
7347,s7347,"May 1, 2018",2017
7348,s7348,"August 16, 2018",1994
7349,s7349,"May 1, 2018",2012
7350,s7350,"June 18, 2018",2016
7351,s7351,"July 15, 2019",2018
7352,s7352,"April 25, 2019",2011
7353,s7353,"January 5, 2019",2015
7354,s7354,"July 26, 2019",2013
7355,s7355,"November 20, 2019",2014
7356,s7356,"May 7, 2017",2016
7357,s7357,"July 1, 2018",2006
7358,s7358,"August 16, 2018",1995
7359,s7359,"July 15, 2018",2016
7360,s7360,"September 1, 2016",2010
7361,s7361,"November 15, 2017",2005
7362,s7362,"April 5, 2019",2018
7363,s7363,"July 15, 2016",2015
7364,s7364,"July 1, 2018",2017
7365,s7365,"January 1, 2018",2017
7366,s7366,"April 20, 2016",2012
7367,s7367,"October 15, 2017",2014
7368,s7368,"August 1, 2020",1979
7369,s7369," March 22, 2015",2014
7370,s7370,"November 1, 2019",2008
7371,s7371,"November 1, 2010",1987
7372,s7372,"September 20, 2018",2016
7373,s7373,"February 17, 2017",2016
7374,s7374,"January 1, 2018",2017
7375,s7375,"August 26, 2017",2016
7376,s7376,"March 31, 2019",2017
7377,s7377,"July 14, 2016",2016
7378,s7378,"December 20, 2015",2013
7379,s7379,"June 12, 2020",2018
7380,s7380,"February 22, 2017",2016
7381,s7381,"August 1, 2018",2013
7382,s7382,"April 15, 2017",2015
7383,s7383,"April 1, 2017",2014
7384,s7384,"March 1, 2018",2010
7385,s7385,"August 16, 2018",1981
7386,s7386,"December 26, 2016",2013
7387,s7387,"December 31, 2019",2005
7388,s7388,"January 1, 2018",1989
7389,s7389,"November 15, 2018",2017
7390,s7390,"February 1, 2019",2018
7391,s7391,"July 26, 2018",2013
7392,s7392,"September 4, 2018",2015
7393,s7393,"December 1, 2018",2018
7394,s7394,"January 1, 2020",1983
7395,s7395,"April 1, 2018",2017
7396,s7396,"April 16, 2017",2014
7397,s7397,"March 15, 2018",2016
7398,s7398,"September 8, 2017",2014
7399,s7399,"January 15, 2018",2017
7400,s7400,"January 1, 2020",1999
7401,s7401,"December 15, 2017",2017
7402,s7402,"December 15, 2017",2017
7403,s7403,"January 5, 2019",2017
7404,s7404,"December 1, 2020",2016
7405,s7405,"August 3, 2018",2018
7406,s7406,"May 1, 2016",2016
7407,s7407,,2016
7408,s7408,"February 1, 2017",2016
7409,s7409,"April 13, 2020",2019
7410,s7410," November 1, 2019",2018
7411,s7411,"August 16, 2018",1986
7412,s7412,"December 1, 2019",2002
7413,s7413,"January 1, 2018",2017
7414,s7414,"March 15, 2018",2016
7415,s7415,"March 15, 2015",2014
7416,s7416,"February 16, 2014",2013
7417,s7417,"July 17, 2018",2017
7418,s7418,"July 9, 2019",2018
7419,s7419,"July 26, 2019",2016
7420,s7420,"December 31, 2019",1983
7421,s7421,"February 1, 2018",2016
7422,s7422,"August 1, 2018",2017
7423,s7423,"February 15, 2018",2006
7424,s7424,"January 15, 2017",2013
7425,s7425,"August 26, 2018",2014
7426,s7426,"July 20, 2019",2017
7427,s7427,"May 1, 2017",2016
7428,s7428,"September 2, 2018",2017
7429,s7429,"January 1, 2018",1988
7430,s7430,"February 14, 2017",2016
7431,s7431,"July 1, 2019",2016
7432,s7432,"July 1, 2019",1973
7433,s7433,"March 9, 2018",2017
7434,s7434,"October 1, 2019",1985
7435,s7435,"October 25, 2017",2017
7436,s7436,"July 12, 2019",2013
7437,s7437,"July 12, 2019",2012
7438,s7438,"August 1, 2018",2017
7439,s7439,"June 21, 2019",2016
7440,s7440,"July 1, 2018",2003
7441,s7441,"February 19, 2018",2017
7442,s7442,"June 19, 2019",2018
7443,s7443,"October 19, 2019",1997
7444,s7444,"October 1, 2019",2002
7445,s7445,"August 27, 2017",2016
7446,s7446,"February 13, 2019",2009
7447,s7447,"May 1, 2018",2018
7448,s7448,"December 1, 2016",2015
7449,s7449,"September 21, 2019",2018
7450,s7450,"February 1, 2017",2016
7451,s7451,"January 1, 2018",2009
7452,s7452,"August 1, 2019",2015
7453,s7453,"March 3, 2019",2016
7454,s7454,"April 1, 2019",2018
7455,s7455,"September 7, 2020",2016
7456,s7456,"January 1, 2016",1996
7457,s7457,"February 16, 2017",2008
7458,s7458," September 16, 2018",2014
7459,s7459,"August 1, 2018",2017
7460,s7460,"December 15, 2018",2013
7461,s7461,"June 1, 2018",2004
7462,s7462,"April 24, 2020",2012
7463,s7463,"February 20, 2017",2016
7464,s7464,"May 5, 2018",2015
7465,s7465,"October 1, 2017",2015
7466,s7466,"September 2, 2015",2014
7467,s7467,"December 19, 2017",2017
7468,s7468,"October 20, 2017",2011
7469,s7469,"August 1, 2016",2015
7470,s7470,"January 7, 2017",2015
7471,s7471,"December 19, 2016",2016
7472,s7472,"August 13, 2017",2017
7473,s7473,"July 29, 2019",2018
7474,s7474,"August 7, 2017",2014
7475,s7475,"July 26, 2018",2015
7476,s7476,"May 1, 2017",2016
7477,s7477,"June 30, 2018",2017
7478,s7478,"July 26, 2018",2015
7479,s7479,"September 1, 2019",2019
7480,s7480,"April 1, 2020",2017
7481,s7481,"July 1, 2017",2014
7482,s7482,"January 1, 2019",2003
7483,s7483,"October 15, 2017",2016
7484,s7484,"July 12, 2019",2015
7485,s7485,"November 1, 2019",1997
7486,s7486,"March 31, 2017",2014
7487,s7487,"March 19, 2016",2016
7488,s7488,"June 15, 2019",2017
7489,s7489,"April 4, 2018",2017
7490,s7490,"March 1, 2018",2013
7491,s7491,"September 29, 2015",2015
7492,s7492,"January 1, 2018",2012
7493,s7493,"January 30, 2018",2014
7494,s7494,"January 1, 2018",2013
7495,s7495,"January 1, 2018",2011
7496,s7496,"January 1, 2018",2014
7497,s7497,"March 1, 2018",2012
7498,s7498,"October 1, 2017",2016
7499,s7499,"March 24, 2018",2015
7500,s7500,"October 1, 2017",2010
7501,s7501,"July 7, 2015",2013
7502,s7502,"January 1, 2018",2013
7503,s7503,"May 15, 2020",2012
7504,s7504,"January 1, 2020",2005
7505,s7505,"July 26, 2019",2013
7506,s7506,"July 26, 2019",2011
7507,s7507,"January 1, 2020",2009
7508,s7508,"May 21, 2019",2016
7509,s7509,"September 8, 2017",2015
7510,s7510,"November 1, 2017",2015
7511,s7511,"November 1, 2018",2016
7512,s7512,"February 1, 2018",2013
7513,s7513,"February 15, 2018",2011
7514,s7514,"July 6, 2017",2016
7515,s7515,"October 1, 2018",2017
7516,s7516,"April 9, 2019",2013
7517,s7517,"December 22, 2018",2016
7518,s7518,"August 1, 2020",2002
7519,s7519,"June 15, 2017",2015
7520,s7520,"August 16, 2018",1984
7521,s7521,"September 1, 2019",2007
7522,s7522," April 16, 2019",2013
7523,s7523,"June 6, 2019",2012
7524,s7524,"January 1, 2021",2012
7525,s7525,"December 31, 2019",2004
7526,s7526,"January 26, 2018",2014
7527,s7527,"September 1, 2020",2014
7528,s7528,"September 1, 2018",2007
7529,s7529,"April 17, 2018",2017
7530,s7530," June 1, 2017",2017
7531,s7531,"November 1, 2019",1962
7532,s7532,"October 17, 2018",2010
7533,s7533,"October 30, 2018",2005
7534,s7534,"June 12, 2018",2017
7535,s7535,"April 18, 2019",2013
7536,s7536,"January 23, 2018",2016
7537,s7537,"August 15, 2017",2015
7538,s7538,"March 1, 2017",2015
7539,s7539,"July 22, 2019",2017
7540,s7540,"October 1, 2017",2016
7541,s7541,"November 1, 2017",2017
7542,s7542,"December 1, 2015",2015
7543,s7543,"December 17, 2014",2014
7544,s7544,"March 4, 2019",2013
7545,s7545,"August 16, 2018",2001
7546,s7546,"July 13, 2017",2015
7547,s7547,"September 1, 2019",2009
7548,s7548,"February 1, 2019",2013
7549,s7549,"July 25, 2018",2012
7550,s7550,"May 30, 2019",2011
7551,s7551,"April 18, 2019",2014
7552,s7552,"March 15, 2018",1999
7553,s7553,"August 1, 2018",2017
7554,s7554,"November 1, 2019",2006
7555,s7555,"February 5, 2017",2016
7556,s7556,"March 10, 2018",2017
7557,s7557,"May 28, 2020",2016
7558,s7558,"December 31, 2019",1982
7559,s7559,"March 15, 2017",2016
7560,s7560,"September 1, 2017",2011
7561,s7561,"November 10, 2017",2017
7562,s7562,"May 8, 2017",2016
7563,s7563,"November 1, 2019",1993
7564,s7564,"February 1, 2018",2016
7565,s7565,"June 1, 2018",2004
7566,s7566,"June 1, 2018",2016
7567,s7567,"September 15, 2016",2016
7568,s7568,"December 1, 2016",2015
7569,s7569,"October 1, 2018",2018
7570,s7570,"March 1, 2017",2016
7571,s7571,"March 1, 2017",2016
7572,s7572,"October 10, 2015",2009
7573,s7573,"April 22, 2015",2009
7574,s7574,"October 1, 2017",2016
7575,s7575," September 1, 2019",2015
7576,s7576,"March 31, 2017",1945
7577,s7577," March 1, 2017",2016
7578,s7578,"June 26, 2017",2016
7579,s7579,"February 15, 2019",2018
7580,s7580,"January 1, 2020",2004
7581,s7581,"April 7, 2017",2016
7582,s7582,"July 1, 2019",2007
7583,s7583,"May 1, 2018",2017
7584,s7584,"August 27, 2020",2018
7585,s7585,"June 30, 2019",2013
