Restaurant ID,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu
312023,No,No,No,No
18430898,No,No,No,No
305570,No,No,No,No
18447292,No,No,No,No
18365986,No,No,No,No
18441532,Yes,No,No,No
18492045,No,No,No,No
18352176,No,No,No,No
18451605,No,No,No,No
18455549,No,No,No,No
18455545,No,No,No,No
18491264,No,No,No,No
18455547,No,No,No,No
18291456,No,No,No,No
18472660,No,No,No,No
310255,No,No,No,No
18366008,No,No,No,No
18462257,No,No,No,No
18312627,No,No,No,No
18492103,No,No,No,No
18431145,No,No,No,No
18430909,No,No,No,No
18198821,No,No,No,No
18430905,No,No,No,No
18430907,No,No,No,No
18451597,No,No,No,No
17989089,No,No,No,No
18492057,No,No,No,No
17989093,No,No,No,No
18429149,No,No,No,No
18366006,No,Yes,No,No
305567,No,No,No,No
18455551,No,No,No,No
18430902,No,No,No,No
18365385,No,No,No,No
586,No,Yes,No,No
3403,Yes,No,No,No
2902,No,No,No,No
308628,No,No,No,No
18466399,Yes,No,No,No
18157416,Yes,Yes,No,No
18264963,No,No,No,No
18384123,No,No,No,No
308595,No,Yes,No,No
18251318,No,No,No,No
18303675,No,No,No,No
18245286,No,No,No,No
18414475,No,Yes,No,No
308814,No,No,No,No
308996,No,No,No,No
304583,No,No,No,No
308080,No,Yes,No,No
18372669,No,No,No,No
309305,No,No,No,No
18292457,No,No,No,No
973,No,No,No,No
18292469,No,No,No,No
18381626,Yes,Yes,No,No
18425157,Yes,No,No,No
18365991,No,Yes,No,No
18355146,No,No,No,No
18454473,No,No,No,No
18432240,No,Yes,No,No
312027,No,No,No,No
18430872,No,No,No,No
18292478,No,No,No,No
18429417,No,No,No,No
18244564,No,No,No,No
304385,No,No,No,No
9517,No,No,No,No
7194,No,No,No,No
18472448,No,No,No,No
18472599,No,No,No,No
18429644,No,Yes,No,No
7180,No,No,No,No
309006,No,No,No,No
18292480,No,No,No,No
7187,No,No,No,No
301998,Yes,Yes,No,No
3239,Yes,No,No,No
301422,Yes,No,No,No
4404,No,No,No,No
300008,Yes,No,No,No
18216903,No,Yes,No,No
1079,No,Yes,No,No
4375,No,No,No,No
3955,Yes,No,No,No
4376,No,No,No,No
1898,Yes,No,No,No
1900,Yes,No,No,No
306198,Yes,No,No,No
18312443,No,No,No,No
2683,No,No,No,No
2682,Yes,No,No,No
2681,Yes,No,No,No
2674,Yes,No,No,No
2684,No,No,No,No
2675,Yes,No,No,No
3227,Yes,No,No,No
4840,Yes,No,No,No
2726,Yes,No,No,No
301523,Yes,No,No,No
2729,Yes,No,No,No
2724,Yes,No,No,No
2728,Yes,No,No,No
2730,No,No,No,No
2727,Yes,No,No,No
2731,Yes,No,No,No
2725,Yes,No,No,No
18237363,Yes,Yes,No,No
18322518,Yes,No,No,No
1023,No,No,No,No
18277022,No,No,No,No
18354650,No,No,No,No
9671,Yes,Yes,No,No
18424209,No,No,No,No
149,No,Yes,No,No
8842,No,No,No,No
8817,Yes,No,No,No
309110,Yes,No,No,No
301524,No,No,No,No
3910,Yes,No,No,No
3027,Yes,No,No,No
4907,No,No,No,No
104,Yes,No,No,No
300688,Yes,No,No,No
300697,Yes,No,No,No
300696,Yes,No,No,No
300695,Yes,No,No,No
4917,Yes,No,No,No
4910,Yes,No,No,No
6812,Yes,No,No,No
4911,No,No,No,No
4915,No,No,No,No
310878,No,No,No,No
3283,Yes,No,No,No
2768,Yes,No,No,No
2770,Yes,No,No,No
2769,Yes,No,No,No
3202,Yes,No,No,No
4101,No,No,No,No
312902,No,No,No,No
5325,Yes,No,No,No
4496,No,No,No,No
2688,No,No,No,No
2690,No,No,No,No
3948,Yes,No,No,No
2694,Yes,No,No,No
2689,Yes,No,No,No
2693,Yes,No,No,No
18400770,Yes,No,No,No
18376469,Yes,No,No,No
2701,Yes,No,No,No
2702,No,No,No,No
9709,Yes,No,No,No
312319,Yes,No,No,No
311858,No,No,No,No
131,Yes,Yes,No,No
313200,Yes,No,No,No
18282047,Yes,No,No,No
18459030,No,No,No,No
302136,No,No,No,No
301767,No,No,No,No
302103,No,No,No,No
310273,No,No,No,No
308868,No,No,No,No
18372667,No,No,No,No
310728,No,Yes,No,No
8564,No,No,No,No
305486,No,No,No,No
18485858,No,No,No,No
18204802,No,No,No,No
310254,No,No,No,No
310272,No,No,No,No
302089,No,No,No,No
18034071,No,No,No,No
305785,No,No,No,No
18268710,No,No,No,No
308862,No,No,No,No
308863,No,No,No,No
304319,No,No,No,No
18198440,No,No,No,No
304161,No,No,No,No
18037798,No,No,No,No
310279,No,No,No,No
5964,No,No,No,No
18241496,No,No,No,No
309695,No,Yes,No,No
308905,No,No,No,No
18312644,No,No,No,No
305238,No,No,No,No
301917,No,No,No,No
18372314,No,No,No,No
313282,No,No,No,No
18368025,No,No,No,No
18089242,No,No,No,No
304160,No,No,No,No
18037813,No,No,No,No
18487958,No,No,No,No
18368021,No,No,No,No
313137,No,No,No,No
305866,No,No,No,No
18431191,No,No,No,No
18037792,No,No,No,No
18356794,No,No,No,No
312040,No,No,No,No
18460328,No,No,No,No
18187733,No,No,No,No
5961,No,No,No,No
18431176,No,No,No,No
18037796,No,No,No,No
312853,No,No,No,No
18469949,No,No,No,No
18428721,No,No,No,No
18203187,No,No,No,No
308900,No,No,No,No
18430577,No,Yes,No,No
310286,No,No,No,No
18246984,No,No,No,No
312041,No,No,No,No
18429180,No,No,No,No
304730,No,No,No,No
5438,No,No,No,No
3383,No,No,No,No
4450,No,Yes,No,No
18254521,No,Yes,No,No
18352678,No,Yes,No,No
18263236,No,No,No,No
18277230,No,No,No,No
18350231,No,No,No,No
18380171,No,Yes,No,No
18306543,No,Yes,No,No
7297,No,No,No,No
5774,No,No,No,No
312172,No,Yes,No,No
18168165,No,No,No,No
18449824,No,Yes,No,No
5413,No,No,No,No
18285208,No,No,No,No
306185,No,Yes,No,No
312073,No,No,No,No
312054,No,No,No,No
301912,No,No,No,No
18372661,No,No,No,No
5499,No,No,No,No
302005,No,No,No,No
306179,No,No,No,No
302057,No,No,No,No
302729,No,No,No,No
313067,No,Yes,No,No
18133491,No,Yes,No,No
18204464,No,Yes,No,No
5412,No,No,No,No
18358654,No,No,No,No
309167,No,No,No,No
301903,No,No,No,No
302757,No,No,No,No
310625,No,No,No,No
312171,No,No,No,No
9209,No,No,No,No
18291240,No,No,No,No
307946,No,No,No,No
18203182,No,Yes,No,No
302047,No,No,No,No
307140,No,Yes,No,No
302835,No,No,No,No
9108,No,No,No,No
9116,No,No,No,No
18401212,No,Yes,No,No
18437128,No,No,No,No
18331594,No,Yes,No,No
18381265,No,No,No,No
18312449,No,No,No,No
18372672,No,No,No,No
18363058,No,Yes,No,No
310581,No,No,No,No
301914,No,No,No,No
5470,No,No,No,No
18358206,No,No,No,No
17989106,No,No,No,No
18419501,No,No,No,No
307950,No,No,No,No
18354634,No,No,No,No
306180,No,Yes,No,No
301907,No,No,No,No
18358165,No,Yes,No,No
18372666,No,No,No,No
18499450,No,No,No,No
18500618,No,No,No,No
18014109,No,Yes,No,No
8257,No,No,No,No
18291214,No,No,No,No
1547,Yes,No,No,No
18219520,No,No,No,No
18378036,No,No,No,No
18311958,No,No,No,No
8979,No,No,No,No
8215,No,No,No,No
2009,No,No,No,No
6042,No,Yes,No,No
308816,No,No,No,No
308785,Yes,Yes,No,No
309769,No,No,No,No
3779,No,Yes,No,No
6127,Yes,Yes,No,No
4982,No,No,No,No
4677,No,Yes,No,No
8265,No,Yes,No,No
312352,No,Yes,No,No
18285699,No,No,No,No
304987,No,No,No,No
305386,No,Yes,No,No
474,Yes,Yes,No,No
252,No,Yes,No,No
5851,Yes,No,No,No
404,Yes,Yes,No,No
3072,No,Yes,No,No
234,No,Yes,No,No
308,No,Yes,No,No
311305,Yes,No,No,No
1509,No,Yes,No,No
18089255,No,Yes,No,No
18369756,No,Yes,No,No
18416856,No,Yes,No,No
306554,No,Yes,No,No
18287390,Yes,Yes,No,No
1060,Yes,Yes,No,No
306859,No,Yes,No,No
308621,No,Yes,No,No
18218321,Yes,Yes,No,No
18337788,No,Yes,No,No
2778,Yes,Yes,No,No
18292485,No,Yes,No,No
18423898,No,Yes,No,No
308246,No,Yes,No,No
18289277,No,No,No,No
18264997,No,Yes,No,No
18144479,No,Yes,No,No
18431179,No,Yes,No,No
307032,No,Yes,No,No
305243,No,No,No,No
9177,No,No,No,No
308697,No,Yes,No,No
3507,No,Yes,No,No
18350121,No,Yes,No,No
311345,No,Yes,No,No
1492,No,Yes,No,No
310169,Yes,Yes,No,No
312535,No,Yes,No,No
535,No,Yes,No,No
304281,No,No,No,No
7392,No,No,No,No
2122,No,No,No,No
302438,Yes,No,No,No
309789,No,No,No,No
313412,No,Yes,No,No
7360,No,No,No,No
4317,No,Yes,No,No
18458099,No,No,No,No
2124,No,No,No,No
2204,No,Yes,No,No
305403,No,Yes,No,No
775,No,Yes,No,No
18247024,Yes,Yes,No,No
303244,No,No,No,No
300262,No,No,No,No
18458332,No,Yes,No,No
7391,No,No,No,No
18198434,No,No,No,No
18371408,No,Yes,No,No
308007,Yes,No,No,No
18227685,No,No,No,No
18394443,No,No,No,No
18312585,No,No,No,No
18358669,No,No,No,No
18279461,No,No,No,No
18463329,No,No,No,No
18277185,No,No,No,No
18358667,No,No,No,No
18415363,No,No,No,No
18440933,No,No,No,No
18397698,No,No,No,No
18492083,No,No,No,No
18289247,No,No,No,No
8530,No,No,No,No
8501,No,No,No,No
8520,No,No,No,No
311184,No,No,No,No
18217007,No,No,No,No
18342098,No,Yes,No,No
311231,No,No,No,No
310876,No,No,No,No
18265408,No,No,No,No
312517,No,No,No,No
312783,No,No,No,No
307920,No,No,No,No
311253,No,No,No,No
307290,No,No,No,No
8532,No,No,No,No
18323036,No,No,No,No
18325165,No,Yes,No,No
311248,No,No,No,No
18424207,No,No,No,No
18420697,No,No,No,No
18424648,No,No,No,No
18376497,No,No,No,No
18377898,No,No,No,No
18423889,No,No,No,No
18424638,No,No,No,No
18424661,No,No,No,No
18375390,No,No,No,No
18377902,No,No,No,No
18430246,No,No,No,No
18425318,No,No,No,No
18336496,No,No,No,No
18429388,No,No,No,No
18499026,No,No,No,No
18424202,No,No,No,No
18434964,No,No,No,No
18377909,No,No,No,No
18390095,No,No,No,No
18423894,No,No,No,No
18414502,No,No,No,No
18419424,No,No,No,No
18377900,No,No,No,No
18424582,No,No,No,No
18424654,No,No,No,No
18424650,No,No,No,No
18423118,No,No,No,No
18251459,No,No,No,No
18424208,No,No,No,No
18424656,No,No,No,No
18375387,No,No,No,No
18424200,No,No,No,No
18377895,No,No,No,No
300961,No,No,No,No
18424640,No,No,No,No
18424584,No,No,No,No
18424188,No,No,No,No
18372694,No,No,No,No
18371398,No,No,No,No
18409206,No,No,No,No
18429386,No,No,No,No
18396190,No,No,No,No
18424192,No,No,No,No
18499493,No,No,No,No
18322647,Yes,No,No,No
6654,No,No,No,No
300941,No,No,No,No
18263693,No,No,No,No
18245248,No,No,No,No
305275,No,Yes,No,No
18337490,No,Yes,No,No
312364,No,No,No,No
312422,No,No,No,No
18359295,No,Yes,No,No
307369,Yes,Yes,No,No
308811,Yes,Yes,No,No
18273624,No,No,No,No
18175303,No,No,No,No
310532,No,No,No,No
312420,No,Yes,No,No
308155,No,Yes,No,No
305856,No,No,No,No
308950,No,No,No,No
17977767,Yes,Yes,No,No
18359288,No,No,No,No
1199,No,Yes,No,No
312365,No,No,No,No
17989097,No,Yes,No,No
18233584,No,Yes,No,No
18241524,No,No,No,No
301700,No,No,No,No
303849,No,No,No,No
18258484,No,Yes,No,No
18157386,No,Yes,No,No
18455949,No,No,No,No
18337907,No,No,No,No
18441677,No,No,No,No
18355037,No,No,No,No
18124369,No,No,No,No
18221405,No,No,No,No
302166,No,No,No,No
8696,No,No,No,No
6925,No,No,No,No
300459,No,No,No,No
2403,No,No,No,No
8695,No,No,No,No
311396,No,No,No,No
18333392,No,No,No,No
18287378,No,No,No,No
307195,Yes,No,No,No
300440,No,No,No,No
4793,No,No,No,No
18478982,No,Yes,No,No
18322639,No,No,No,No
18285737,No,No,No,No
18204810,No,No,No,No
301380,No,No,No,No
18277000,No,No,No,No
300461,No,No,No,No
3654,No,No,No,No
18264996,No,No,No,No
301377,No,No,No,No
8680,No,No,No,No
18246995,No,Yes,No,No
4785,No,No,No,No
2402,No,No,No,No
300406,No,No,No,No
311390,No,No,No,No
4164,No,Yes,No,No
18365391,No,No,No,No
8508,No,No,No,No
1305,No,No,No,No
18245289,No,No,No,No
18057797,No,No,No,No
300472,No,No,No,No
18247014,No,No,No,No
4790,No,No,No,No
8707,No,No,No,No
302183,No,No,No,No
4792,No,No,No,No
2362,No,No,No,No
4338,Yes,No,No,No
309198,No,Yes,No,No
300457,No,No,No,No
312201,Yes,Yes,No,No
3657,No,No,No,No
310640,No,No,No,No
309323,Yes,No,No,No
311333,No,No,No,No
5925,No,No,No,No
312448,No,No,No,No
311600,No,No,No,No
18365871,No,No,No,No
18466393,No,No,No,No
18258762,No,No,No,No
18489507,No,No,No,No
3665,No,Yes,No,No
309473,No,No,No,No
8502,No,No,No,No
18303857,No,Yes,No,No
6264,No,Yes,No,No
18419896,No,Yes,No,No
18291215,No,No,No,No
18264964,No,No,No,No
18420420,No,No,No,No
310604,No,No,No,No
18225627,No,No,No,No
6251,No,No,No,No
6253,No,No,No,No
18249080,No,No,No,No
18364535,No,No,No,No
18128871,No,Yes,No,No
18124355,No,Yes,No,No
304598,No,Yes,No,No
18380891,No,Yes,No,No
18458629,No,No,No,No
6240,No,No,No,No
18420428,No,No,No,No
18418262,No,No,No,No
18418276,No,No,No,No
18421469,No,No,No,No
18421467,No,No,No,No
18446390,No,No,No,No
18421471,No,No,No,No
18377897,No,No,No,No
18419871,No,No,No,No
18420424,No,No,No,No
18377901,No,No,No,No
18291232,No,No,No,No
18445361,No,No,No,No
1613,No,No,No,No
18216911,No,Yes,No,No
310440,No,Yes,No,No
4740,No,No,No,No
2044,No,No,No,No
306064,No,No,No,No
6553,No,No,No,No
18363089,No,No,No,No
18294257,No,No,No,No
349,No,No,No,No
3455,No,Yes,No,No
1115,Yes,No,No,No
311506,No,Yes,No,No
3974,No,No,No,No
18163893,No,Yes,No,No
313093,No,Yes,No,No
18384135,No,No,No,No
18337772,No,No,No,No
18316173,No,Yes,No,No
18336491,No,No,No,No
18306524,No,No,No,No
18390311,No,No,No,No
18446491,No,No,No,No
18334400,No,No,No,No
18474934,No,No,No,No
18416747,No,No,No,No
18415376,No,Yes,No,No
18446483,No,No,No,No
18409199,No,No,No,No
18446485,No,No,No,No
18439530,No,No,No,No
18279456,No,Yes,No,No
304475,No,No,No,No
311971,No,No,No,No
1918,No,No,No,No
3467,No,No,No,No
18265698,No,No,No,No
7457,No,No,No,No
18175274,No,No,No,No
3469,No,No,No,No
2605,Yes,No,No,No
4640,No,Yes,No,No
928,No,No,No,No
312756,No,No,No,No
309505,No,No,No,No
9890,No,No,No,No
954,No,Yes,No,No
18357525,No,No,No,No
18265700,No,No,No,No
18252382,No,No,No,No
18478967,No,No,No,No
18311920,No,No,No,No
18455876,No,No,No,No
18478987,No,No,No,No
18479000,No,No,No,No
18478997,No,No,No,No
18492061,No,No,No,No
18349925,No,No,No,No
18492065,No,No,No,No
310480,No,No,No,No
18144471,No,No,No,No
18466972,No,No,No,No
18429376,No,No,No,No
18354968,No,No,No,No
18441542,No,No,No,No
18445274,No,No,No,No
18168147,No,No,No,No
18429375,No,No,No,No
310479,No,No,No,No
18212160,No,No,No,No
310063,No,No,No,No
312214,No,Yes,No,No
309641,Yes,No,No,No
306688,No,No,No,No
18440427,No,No,No,No
312573,No,No,No,No
7983,No,Yes,No,No
302541,No,Yes,No,No
7992,No,No,No,No
3695,Yes,No,No,No
4473,No,No,No,No
3250,Yes,Yes,No,No
718,Yes,No,No,No
18272361,Yes,No,No,No
18372695,Yes,No,No,No
18265411,No,No,No,No
18303706,No,No,No,No
18268698,No,No,No,No
18264244,No,No,No,No
18277171,Yes,Yes,No,No
18265419,No,Yes,No,No
18233616,No,No,No,No
18366022,Yes,Yes,No,No
18273551,No,No,No,No
18272346,No,No,No,No
18268925,No,Yes,No,No
18272379,No,No,No,No
18272355,No,No,No,No
18268722,No,No,No,No
18273556,Yes,Yes,No,No
18272367,No,No,No,No
18258775,No,Yes,No,No
18449092,No,No,No,No
18461590,No,No,No,No
18254530,No,Yes,No,No
18336212,Yes,Yes,No,No
18268727,Yes,No,No,No
18268712,Yes,Yes,No,No
18272353,Yes,No,No,No
18261140,Yes,Yes,No,No
18272357,No,Yes,No,No
18303688,No,No,No,No
18268716,No,No,No,No
18264533,No,Yes,No,No
2799,Yes,No,No,No
2655,Yes,No,No,No
301392,No,No,No,No
302727,No,Yes,No,No
311698,No,Yes,No,No
307297,No,No,No,No
3154,Yes,Yes,No,No
18357543,No,Yes,No,No
3155,No,No,No,No
18424581,No,Yes,No,No
18421057,Yes,No,No,No
18233620,No,Yes,No,No
300605,No,Yes,No,No
18279442,Yes,No,No,No
18279455,Yes,No,No,No
18424873,No,No,No,No
18381672,No,No,No,No
18382336,No,No,No,No
18424874,No,No,No,No
18424872,No,No,No,No
18424880,No,Yes,No,No
18381675,No,No,No,No
18419893,Yes,Yes,No,No
18289074,No,No,No,No
18291236,No,No,No,No
311614,Yes,No,No,No
18429395,No,Yes,No,No
3735,No,Yes,No,No
9731,No,Yes,No,No
302132,No,No,No,No
18258162,No,Yes,No,No
302144,Yes,No,No,No
4471,No,No,No,No
18253392,No,Yes,No,No
310790,No,No,No,No
8152,No,No,No,No
313035,No,Yes,No,No
301509,No,No,No,No
312275,No,Yes,No,No
302127,No,Yes,No,No
18322604,No,No,No,No
18433889,Yes,No,No,No
18232121,No,Yes,No,No
307628,Yes,Yes,No,No
18281980,No,No,No,No
8151,No,No,No,No
302139,No,No,No,No
18377927,No,No,No,No
313120,No,No,No,No
18361734,No,Yes,No,No
304338,No,No,No,No
18440390,No,No,No,No
18383456,No,Yes,No,No
18427237,No,Yes,No,No
18382359,No,Yes,No,No
18445740,No,No,No,No
18331809,No,No,No,No
18377925,No,No,No,No
312287,No,No,No,No
18441766,No,Yes,No,No
18281977,Yes,No,No,No
18336259,No,No,No,No
18441537,No,No,No,No
18128857,No,Yes,No,No
18279435,No,Yes,No,No
18281983,No,No,No,No
301402,Yes,No,No,No
301461,Yes,No,No,No
301468,Yes,No,No,No
2342,Yes,Yes,No,No
309088,No,Yes,No,No
18334423,No,Yes,No,No
439,No,No,No,No
18431970,No,Yes,No,No
307718,No,No,No,No
5685,No,No,No,No
312243,No,No,No,No
18428614,No,Yes,No,No
18424869,No,Yes,No,No
307232,No,Yes,No,No
300907,No,Yes,No,No
18382371,No,No,No,No
8422,No,No,No,No
8344,Yes,No,No,No
8441,No,No,No,No
8351,Yes,No,No,No
4505,Yes,No,No,No
18317498,Yes,No,No,No
18371434,No,Yes,No,No
18425747,No,Yes,No,No
18371402,No,No,No,No
18383509,No,No,No,No
18446433,No,No,No,No
18349905,No,No,No,No
18352249,No,Yes,No,No
18383479,No,Yes,No,No
18383470,No,No,No,No
18383460,No,No,No,No
18440424,No,Yes,No,No
18383477,No,No,No,No
18383466,No,No,No,No
18396179,No,No,No,No
18466951,No,No,No,No
18337905,No,No,No,No
18361221,No,Yes,No,No
18383484,No,No,No,No
18440164,No,No,No,No
18382377,No,No,No,No
18383444,No,No,No,No
18416753,No,No,No,No
18441551,No,No,No,No
18383481,No,No,No,No
18440406,No,No,No,No
18381647,No,No,No,No
18440416,No,No,No,No
18371430,No,No,No,No
18383490,No,Yes,No,No
18273632,No,Yes,No,No
18382345,No,No,No,No
18382347,No,No,No,No
3226,Yes,No,No,No
4627,Yes,No,No,No
312278,No,Yes,No,No
18364351,No,Yes,No,No
18373737,No,No,No,No
18124366,No,Yes,No,No
18254400,No,Yes,No,No
309545,No,Yes,No,No
310067,No,No,No,No
18430587,Yes,No,No,No
6033,No,No,No,No
6036,Yes,No,No,No
1669,Yes,No,No,No
3924,Yes,No,No,No
18383511,No,No,No,No
18245267,No,No,No,No
304496,No,No,No,No
308670,No,No,No,No
18462632,No,No,No,No
18322648,No,No,No,No
18356045,No,No,No,No
18126101,No,No,No,No
18273622,No,Yes,No,No
5742,No,Yes,No,No
311186,Yes,Yes,No,No
2331,No,Yes,No,No
2329,No,Yes,No,No
18382363,No,Yes,No,No
18456760,No,No,No,No
18435292,No,Yes,No,No
18435286,No,Yes,No,No
18243997,No,No,No,No
18268352,No,Yes,No,No
18463699,Yes,No,No,No
18376508,No,Yes,No,No
18146402,No,Yes,No,No
18216904,No,No,No,No
5634,No,No,No,No
4541,No,No,No,No
8226,No,No,No,No
18254527,No,No,No,No
18409725,No,No,No,No
310208,No,Yes,No,No
8228,No,No,No,No
8236,No,No,No,No
18415343,No,Yes,No,No
18133476,No,Yes,No,No
18381224,No,Yes,No,No
18440751,No,No,No,No
306560,No,Yes,No,No
18371428,No,Yes,No,No
18372251,Yes,No,No,No
312369,No,Yes,No,No
307014,Yes,Yes,No,No
18332064,No,Yes,No,No
18216939,No,Yes,No,No
18378014,No,Yes,No,No
18157400,No,Yes,No,No
18057810,No,Yes,No,No
18252385,No,Yes,No,No
18421504,No,Yes,No,No
18310503,No,No,No,No
18424173,No,No,No,No
18233621,No,No,No,No
18432230,No,No,No,No
18409212,No,No,No,No
18219528,No,No,No,No
18380150,No,No,No,No
18355013,No,No,No,No
18348609,No,No,No,No
18424175,No,No,No,No
313415,No,Yes,No,No
18460286,No,No,No,No
310762,No,No,No,No
18208893,No,No,No,No
18478981,No,No,No,No
18410832,No,No,No,No
18303715,No,No,No,No
4480,No,No,No,No
3764,Yes,Yes,No,No
304636,No,Yes,No,No
307340,No,No,No,No
8237,No,Yes,No,No
18268724,Yes,No,No,No
312463,No,No,No,No
309318,No,Yes,No,No
302518,No,No,No,No
8072,No,No,No,No
5755,No,Yes,No,No
18486840,No,No,No,No
8074,No,No,No,No
307888,No,Yes,No,No
834,No,Yes,No,No
18382337,No,No,No,No
18433542,No,No,No,No
18382335,No,Yes,No,No
18264985,No,No,No,No
18265692,No,No,No,No
304937,No,No,No,No
18489849,No,No,No,No
18485826,No,No,No,No
18489806,No,No,No,No
18381674,No,No,No,No
18441772,No,Yes,No,No
18390891,No,No,No,No
8061,No,Yes,No,No
308623,No,Yes,No,No
311013,No,No,No,No
18368015,No,No,No,No
18273942,No,Yes,No,No
18034079,No,Yes,No,No
18440413,No,No,No,No
18427230,No,No,No,No
18440415,No,No,No,No
18446387,No,No,No,No
18340903,No,No,No,No
18275760,No,No,No,No
18357548,No,Yes,No,No
18381249,No,Yes,No,No
18307266,No,No,No,No
18112492,No,No,No,No
18445768,No,No,No,No
18393840,No,No,No,No
18276998,No,Yes,No,No
300988,No,No,No,No
18292443,No,No,No,No
18204456,No,Yes,No,No
18138418,No,No,No,No
18441561,No,No,No,No
18245275,No,No,No,No
18469933,No,No,No,No
18358190,No,No,No,No
18441663,No,No,No,No
18489823,No,No,No,No
18489827,No,No,No,No
18371413,No,No,No,No
18441563,No,No,No,No
18358662,No,No,No,No
18277008,No,No,No,No
18399250,No,No,No,No
18449300,No,No,No,No
18454471,No,No,No,No
18273973,No,No,No,No
18375406,No,No,No,No
18384109,No,No,No,No
18441569,No,No,No,No
18254543,No,No,No,No
18393815,No,No,No,No
18458636,No,No,No,No
18481281,No,No,No,No
18474432,No,No,No,No
18441559,No,No,No,No
18441665,No,No,No,No
18466397,No,No,No,No
18441557,No,No,No,No
18441671,No,No,No,No
18416310,No,Yes,No,No
18372688,Yes,No,No,No
18146472,No,No,No,No
3145,No,Yes,No,No
312175,No,No,No,No
3143,No,No,No,No
4518,No,No,No,No
304510,No,No,No,No
310875,Yes,Yes,No,No
309317,No,No,No,No
311085,No,No,No,No
300914,No,Yes,No,No
8115,No,No,No,No
18455665,No,No,No,No
18146390,No,No,No,No
18435298,No,Yes,No,No
301415,Yes,Yes,No,No
18407293,No,No,No,No
18432201,No,No,No,No
304493,No,No,No,No
18438456,No,No,No,No
18367439,No,No,No,No
18466616,No,No,No,No
18382368,No,No,No,No
18465093,No,No,No,No
18345109,No,No,No,No
18432027,No,No,No,No
18258742,No,No,No,No
18254314,No,No,No,No
18258756,No,No,No,No
18382366,No,No,No,No
4882,No,No,No,No
309535,No,Yes,No,No
18415359,No,Yes,No,No
308451,No,No,No,No
18156287,No,Yes,No,No
399,No,Yes,No,No
18161600,No,No,No,No
18249084,No,No,No,No
18432020,No,No,No,No
18432013,No,No,No,No
303371,No,No,No,No
302558,No,Yes,No,No
1698,Yes,No,No,No
9252,Yes,Yes,No,No
1323,No,No,No,No
1735,No,Yes,No,No
5677,No,No,No,No
300953,No,No,No,No
4721,Yes,No,No,No
18261722,Yes,No,No,No
18346730,No,No,No,No
461,Yes,No,No,No
937,No,Yes,No,No
307720,No,No,No,No
591,No,Yes,No,No
18371433,No,Yes,No,No
18287364,No,Yes,No,No
7913,No,Yes,No,No
18180086,Yes,No,No,No
5678,No,Yes,No,No
427,No,Yes,No,No
18292482,No,Yes,No,No
18446481,No,Yes,No,No
310694,Yes,Yes,No,No
18252573,No,Yes,No,No
303269,No,No,No,No
5854,Yes,No,No,No
18349895,Yes,Yes,No,No
4160,Yes,Yes,No,No
301514,Yes,No,No,No
310417,No,Yes,No,No
1701,Yes,Yes,No,No
18208904,No,Yes,No,No
3306,Yes,Yes,No,No
301005,No,No,No,No
307566,No,Yes,No,No
18216913,Yes,Yes,No,No
310399,Yes,Yes,No,No
594,No,Yes,No,No
3796,No,Yes,No,No
490,No,Yes,No,No
18336495,No,Yes,No,No
18228862,No,Yes,No,No
384,No,No,No,No
7945,No,Yes,No,No
2985,Yes,Yes,No,No
18228855,No,Yes,No,No
18289257,No,Yes,Yes,No
18380141,No,Yes,No,No
18272377,No,No,No,No
18473005,No,Yes,No,No
300180,Yes,No,No,No
7784,Yes,Yes,No,No
396,No,Yes,No,No
18014141,No,Yes,No,No
1702,No,Yes,No,No
18198836,Yes,No,No,No
309111,Yes,Yes,No,No
309098,No,Yes,No,No
166,Yes,Yes,No,No
18434638,No,No,No,No
1070,No,Yes,No,No
450,Yes,No,No,No
18175334,Yes,Yes,No,No
4248,Yes,No,No,No
18237334,Yes,Yes,No,No
300952,Yes,No,No,No
311649,Yes,Yes,No,No
2336,No,Yes,No,No
18273566,No,Yes,No,No
311338,No,Yes,No,No
310609,No,Yes,No,No
307555,No,Yes,No,No
4717,Yes,No,No,No
7956,No,Yes,No,No
304612,No,No,No,No
304691,No,No,No,No
309519,No,Yes,No,No
18450369,No,No,No,No
18409730,No,No,No,No
18427226,No,No,No,No
387,Yes,Yes,No,No
301420,No,Yes,No,No
18383442,No,No,No,No
18424675,No,No,No,No
18425782,No,Yes,No,No
18457257,No,No,No,No
18382382,No,No,No,No
18441711,No,No,No,No
308770,No,Yes,No,No
18472688,No,No,No,No
18156065,No,No,No,No
308951,No,No,No,No
308563,No,Yes,No,No
18409182,No,No,No,No
8065,No,No,No,No
18216929,No,Yes,No,No
18224208,No,Yes,No,No
18441760,No,No,No,No
18492041,No,No,No,No
18393406,No,No,No,No
18381676,No,No,No,No
18430895,No,No,No,No
18433898,No,No,No,No
5239,No,Yes,No,No
18312466,No,Yes,No,No
8022,No,No,No,No
8017,No,No,No,No
18020006,No,No,No,No
18252394,No,No,No,No
311375,No,Yes,No,No
18463959,No,No,No,No
18345461,No,Yes,No,No
311688,No,Yes,No,No
18265723,No,No,No,No
7986,No,No,No,No
18244520,No,Yes,No,No
5760,No,No,No,No
18265705,No,No,No,No
5761,No,No,No,No
18255160,No,No,No,No
18265709,No,Yes,No,No
18236270,No,No,No,No
5757,No,No,No,No
312237,No,Yes,No,No
5700,No,No,No,No
