Restaurant ID,Aggregate rating,Rating color,Rating text,Votes
304965,2.9,Orange,Average,4
18438438,0,White,Not rated,0
18418252,0,White,Not rated,1
18163895,0,White,Not rated,0
18463999,0,White,Not rated,0
18438457,0,White,Not rated,1
300788,0,White,Not rated,3
18438448,0,White,Not rated,0
18441706,0,White,Not rated,0
9855,0,White,Not rated,1
18380146,0,White,Not rated,1
18409189,0,White,Not rated,0
18377880,0,White,Not rated,0
18377888,0,White,Not rated,1
18438465,0,White,Not rated,0
18291209,0,White,Not rated,0
18441710,0,White,Not rated,0
18419917,0,White,Not rated,3
18418243,0,White,Not rated,0
18441700,0,White,Not rated,0
311189,0,White,Not rated,1
2055,3.1,Orange,Average,14
2383,2.7,Orange,Average,11
304092,3.4,Orange,Average,18
302471,3,Orange,Average,11
6555,2.9,Orange,Average,8
4716,3.4,Orange,Average,21
311364,3,Orange,Average,7
313494,3.2,Orange,Average,8
8628,3.2,Orange,Average,24
18312595,3.1,Orange,Average,5
1501,3,Orange,Average,71
18383610,3.2,Orange,Average,9
2053,3,Orange,Average,13
311358,3,Orange,Average,28
301487,3.1,Orange,Average,10
18288186,3.3,Orange,Average,13
8670,3.4,Orange,Average,53
18376510,3.1,Orange,Average,4
302452,3,Orange,Average,4
2049,2.7,Orange,Average,91
304090,3.1,Orange,Average,9
6561,3.2,Orange,Average,21
6562,3.4,Orange,Average,46
8672,2.9,Orange,Average,6
18380175,3.2,Orange,Average,28
301517,3.1,Orange,Average,23
312858,2.9,Orange,Average,4
18222576,2.8,Orange,Average,11
18455522,3.1,Orange,Average,4
311168,3,Orange,Average,9
18357957,3.1,Orange,Average,5
306751,3.1,Orange,Average,12
18400759,3.3,Orange,Average,13
8676,2.8,Orange,Average,10
18442666,3.1,Orange,Average,4
311115,2.6,Orange,Average,46
303128,3.3,Orange,Average,21
18352278,2.6,Orange,Average,7
2054,3.5,Yellow,Good,79
5271,3.5,Yellow,Good,51
9954,3.5,Yellow,Good,39
313171,3.5,Yellow,Good,31
2047,3.7,Yellow,Good,195
301015,3.8,Yellow,Good,178
300780,3.5,Yellow,Good,31
18361764,0,White,Not rated,2
18446401,0,White,Not rated,1
18312578,0,White,Not rated,1
18153555,0,White,Not rated,0
18454520,0,White,Not rated,2
18416877,0,White,Not rated,1
18361770,0,White,Not rated,3
18214206,0,White,Not rated,0
18426782,0,White,Not rated,1
18352209,0,White,Not rated,1
18441688,0,White,Not rated,0
18438429,0,White,Not rated,2
18014115,0,White,Not rated,2
18489535,0,White,Not rated,0
18446398,0,White,Not rated,1
18445788,0,White,Not rated,0
18361757,0,White,Not rated,0
18273597,0,White,Not rated,0
301519,0,White,Not rated,2
18445764,0,White,Not rated,0
18446388,0,White,Not rated,2
301507,4,Green,Very Good,371
18261157,3.4,Orange,Average,27
18277024,3.7,Yellow,Good,65
18261160,3.9,Yellow,Good,66
18219539,4.1,Green,Very Good,68
311369,4.3,Green,Very Good,400
308769,3.4,Orange,Average,29
220,2.8,Orange,Average,85
301675,0,White,Not rated,3
18144466,3.1,Orange,Average,14
2739,4,Green,Very Good,315
18133508,4,Green,Very Good,160
2741,4.2,Green,Very Good,327
308386,2.5,Orange,Average,58
3170,3.4,Orange,Average,64
7760,3.3,Orange,Average,73
18425186,3.3,Orange,Average,12
311272,2.6,Orange,Average,24
310891,3.4,Orange,Average,167
9095,3.9,Yellow,Good,357
305763,3.5,Yellow,Good,174
18175302,0,White,Not rated,0
18337762,0,White,Not rated,1
18312639,0,White,Not rated,0
18337895,0,White,Not rated,0
307418,2.3,Red,Poor,59
3686,2.9,Orange,Average,18
18449626,2.9,Orange,Average,13
7761,3.4,Orange,Average,31
9842,3.2,Orange,Average,11
18254523,2.9,Orange,Average,4
312378,3.1,Orange,Average,11
18358171,3.1,Orange,Average,6
307474,2.9,Orange,Average,63
9083,3.4,Orange,Average,29
310705,3.1,Orange,Average,20
310701,3,Orange,Average,7
306934,3.2,Orange,Average,50
305651,2.8,Orange,Average,13
9094,2.8,Orange,Average,17
93,2.7,Orange,Average,31
9099,2.8,Orange,Average,13
18312618,3.1,Orange,Average,6
18146398,3.2,Orange,Average,14
3298,3.2,Orange,Average,28
305684,3.8,Yellow,Good,68
7759,3.8,Yellow,Good,160
302503,3.6,Yellow,Good,29
677,3.6,Yellow,Good,87
305826,3.8,Yellow,Good,68
743,3.5,Yellow,Good,273
18345751,3.7,Yellow,Good,89
2250,3.5,Yellow,Good,104
18352214,3.5,Yellow,Good,40
192,3.6,Yellow,Good,167
483,3.6,Yellow,Good,177
1675,3.6,Yellow,Good,215
18451269,3.8,Yellow,Good,24
18312616,0,White,Not rated,2
7793,0,White,Not rated,3
18231390,0,White,Not rated,2
18427231,0,White,Not rated,2
18427201,0,White,Not rated,3
1129,0,White,Not rated,1
18424170,0,White,Not rated,1
18306530,4,Green,Very Good,489
18332063,4.1,Green,Very Good,149
309852,3.3,Orange,Average,179
18245284,3.6,Yellow,Good,217
310413,2.6,Orange,Average,27
18261739,2.9,Orange,Average,18
311068,3.8,Yellow,Good,72
308175,3.7,Yellow,Good,147
18276343,3.6,Yellow,Good,22
4682,3.2,Orange,Average,17
6191,2.7,Orange,Average,29
1275,2.5,Orange,Average,117
2934,3.2,Orange,Average,88
308801,3.3,Orange,Average,131
4854,2.7,Orange,Average,87
306178,3.3,Orange,Average,91
310538,3,Orange,Average,6
305579,2.8,Orange,Average,5
17977785,3.1,Orange,Average,10
18037814,3,Orange,Average,4
18472638,3.2,Orange,Average,10
18168154,3.2,Orange,Average,11
18424579,3.3,Orange,Average,16
305552,3,Orange,Average,5
302004,3.3,Orange,Average,21
18386266,3.1,Orange,Average,10
18272352,2.9,Orange,Average,7
300560,2.8,Orange,Average,16
304453,3,Orange,Average,4
18025106,3.3,Orange,Average,15
301836,3.1,Orange,Average,10
306012,2.9,Orange,Average,8
312023,3.1,Orange,Average,11
18430898,0,White,Not rated,0
305570,0,White,Not rated,2
18447292,0,White,Not rated,1
18365986,0,White,Not rated,0
18441532,0,White,Not rated,0
18492045,0,White,Not rated,0
18352176,0,White,Not rated,3
18451605,0,White,Not rated,0
18455549,0,White,Not rated,0
18455545,0,White,Not rated,0
18491264,0,White,Not rated,1
18455547,0,White,Not rated,0
18291456,0,White,Not rated,0
18472660,0,White,Not rated,0
310255,0,White,Not rated,1
18366008,0,White,Not rated,0
18462257,0,White,Not rated,0
18312627,0,White,Not rated,0
18492103,0,White,Not rated,0
18431145,0,White,Not rated,0
18430909,0,White,Not rated,1
18198821,0,White,Not rated,1
18430905,0,White,Not rated,0
18430907,0,White,Not rated,0
18451597,0,White,Not rated,0
17989089,0,White,Not rated,1
18492057,0,White,Not rated,0
17989093,0,White,Not rated,2
18429149,0,White,Not rated,0
18366006,0,White,Not rated,2
305567,0,White,Not rated,0
18455551,0,White,Not rated,0
18430902,0,White,Not rated,0
18365385,2.4,Red,Poor,26
586,3.3,Orange,Average,173
3403,3.6,Yellow,Good,127
2902,3.7,Yellow,Good,286
308628,3.6,Yellow,Good,44
18466399,0,White,Not rated,3
18157416,4,Green,Very Good,169
18264963,4,Green,Very Good,165
18384123,3.2,Orange,Average,6
308595,3.2,Orange,Average,24
18251318,2.9,Orange,Average,6
18303675,3,Orange,Average,5
18245286,3.2,Orange,Average,36
18414475,3,Orange,Average,4
308814,2.9,Orange,Average,5
308996,2.9,Orange,Average,5
304583,3.3,Orange,Average,14
308080,3.4,Orange,Average,55
18372669,3,Orange,Average,6
309305,3,Orange,Average,6
18292457,3.4,Orange,Average,21
973,3,Orange,Average,5
18292469,3.1,Orange,Average,8
18381626,3.5,Yellow,Good,24
18425157,3.5,Yellow,Good,26
18365991,3.5,Yellow,Good,54
18355146,3.5,Yellow,Good,38
18454473,3.8,Yellow,Good,18
18432240,3.5,Yellow,Good,12
312027,0,White,Not rated,1
18430872,0,White,Not rated,1
18292478,0,White,Not rated,0
18429417,0,White,Not rated,1
18244564,0,White,Not rated,1
304385,0,White,Not rated,1
9517,0,White,Not rated,3
7194,0,White,Not rated,2
18472448,0,White,Not rated,3
18472599,0,White,Not rated,0
18429644,0,White,Not rated,1
7180,0,White,Not rated,3
309006,0,White,Not rated,3
18292480,0,White,Not rated,2
7187,0,White,Not rated,2
301998,4.3,Green,Very Good,1252
3239,3.3,Orange,Average,50
301422,3.7,Yellow,Good,147
4404,3.9,Yellow,Good,821
300008,3.3,Orange,Average,152
18216903,3.6,Yellow,Good,186
1079,3.6,Yellow,Good,141
4375,3.1,Orange,Average,26
3955,3.2,Orange,Average,48
4376,3.2,Orange,Average,18
1898,3.7,Yellow,Good,101
1900,3.6,Yellow,Good,100
306198,4.4,Green,Very Good,609
18312443,3.1,Orange,Average,5
2683,3.5,Yellow,Good,42
2682,3.9,Yellow,Good,548
2681,3.8,Yellow,Good,134
2674,3.7,Yellow,Good,139
2684,3.7,Yellow,Good,65
2675,4.3,Green,Very Good,800
3227,3.3,Orange,Average,145
4840,3.6,Yellow,Good,97
2726,3.2,Orange,Average,10
301523,3.2,Orange,Average,12
2729,3.3,Orange,Average,25
2724,3.9,Yellow,Good,272
2728,3.7,Yellow,Good,59
2730,3.8,Yellow,Good,45
2727,3.7,Yellow,Good,104
2731,3.6,Yellow,Good,57
2725,4,Green,Very Good,259
18237363,3,Orange,Average,90
18322518,3.3,Orange,Average,21
1023,3.4,Orange,Average,109
18277022,2.9,Orange,Average,5
18354650,2.8,Orange,Average,19
9671,3.5,Yellow,Good,96
18424209,0,White,Not rated,1
149,1.9,Red,Poor,146
8842,3.3,Orange,Average,46
8817,3.2,Orange,Average,31
309110,3.4,Orange,Average,51
301524,3.5,Yellow,Good,45
3910,3.7,Yellow,Good,419
3027,3.9,Yellow,Good,265
4907,3.7,Yellow,Good,747
104,3.6,Yellow,Good,62
300688,3.9,Yellow,Good,186
300697,3.6,Yellow,Good,48
300696,3.6,Yellow,Good,42
300695,4,Green,Very Good,184
4917,3.9,Yellow,Good,241
4910,3.8,Yellow,Good,199
6812,3.9,Yellow,Good,178
4911,3.7,Yellow,Good,59
4915,3.6,Yellow,Good,32
310878,2.9,Orange,Average,4
3283,3.8,Yellow,Good,185
2768,3.3,Orange,Average,199
2770,3.3,Orange,Average,169
2769,3.8,Yellow,Good,773
3202,3.1,Orange,Average,26
4101,3.3,Orange,Average,19
312902,3.6,Yellow,Good,90
5325,3.7,Yellow,Good,111
4496,3.1,Orange,Average,15
2688,3.8,Yellow,Good,79
2690,3.9,Yellow,Good,696
3948,3.6,Yellow,Good,64
2694,3.9,Yellow,Good,183
2689,4,Green,Very Good,398
2693,4.2,Green,Very Good,541
18400770,3.7,Yellow,Good,42
18376469,3.5,Yellow,Good,24
2701,4,Green,Very Good,145
2702,4,Green,Very Good,76
9709,3.2,Orange,Average,28
312319,3,Orange,Average,5
311858,3,Orange,Average,4
131,3.6,Yellow,Good,350
313200,3.8,Yellow,Good,637
18282047,4.1,Green,Very Good,146
18459030,0,White,Not rated,0
302136,2.9,Orange,Average,6
301767,2.7,Orange,Average,11
302103,2.9,Orange,Average,5
310273,3.1,Orange,Average,7
308868,3.1,Orange,Average,8
18372667,2.9,Orange,Average,7
310728,3,Orange,Average,7
8564,3.1,Orange,Average,16
305486,2.9,Orange,Average,21
18485858,3,Orange,Average,4
18204802,2.9,Orange,Average,5
310254,3,Orange,Average,6
310272,3.2,Orange,Average,16
302089,3.3,Orange,Average,26
18034071,3,Orange,Average,4
305785,2.6,Orange,Average,10
18268710,3,Orange,Average,5
308862,2.9,Orange,Average,8
308863,3.4,Orange,Average,18
304319,3,Orange,Average,7
18198440,3.1,Orange,Average,7
304161,3.2,Orange,Average,26
18037798,3.2,Orange,Average,10
310279,2.9,Orange,Average,5
5964,3,Orange,Average,7
18241496,3.5,Yellow,Good,17
309695,3.5,Yellow,Good,21
308905,0,White,Not rated,2
18312644,0,White,Not rated,2
305238,0,White,Not rated,3
301917,0,White,Not rated,3
18372314,0,White,Not rated,1
313282,0,White,Not rated,2
18368025,0,White,Not rated,3
18089242,0,White,Not rated,1
304160,0,White,Not rated,2
18037813,0,White,Not rated,2
18487958,0,White,Not rated,1
18368021,0,White,Not rated,1
313137,0,White,Not rated,2
305866,0,White,Not rated,3
18431191,0,White,Not rated,2
18037792,0,White,Not rated,1
18356794,0,White,Not rated,0
312040,0,White,Not rated,1
18460328,0,White,Not rated,3
18187733,0,White,Not rated,3
5961,0,White,Not rated,3
18431176,0,White,Not rated,3
18037796,0,White,Not rated,3
312853,0,White,Not rated,2
18469949,0,White,Not rated,3
18428721,0,White,Not rated,2
18203187,0,White,Not rated,1
308900,0,White,Not rated,2
18430577,0,White,Not rated,2
310286,0,White,Not rated,3
18246984,0,White,Not rated,3
312041,0,White,Not rated,2
18429180,0,White,Not rated,3
304730,0,White,Not rated,1
5438,3.7,Yellow,Good,281
3383,3.4,Orange,Average,104
4450,3.6,Yellow,Good,438
18254521,4.2,Green,Very Good,73
18352678,2.9,Orange,Average,77
18263236,3.6,Yellow,Good,24
18277230,3.7,Yellow,Good,59
18350231,3.8,Yellow,Good,37
18380171,2.3,Red,Poor,42
18306543,3.1,Orange,Average,5
7297,2.8,Orange,Average,5
5774,2.9,Orange,Average,10
312172,2.9,Orange,Average,4
18168165,3,Orange,Average,4
18449824,2.8,Orange,Average,4
5413,2.7,Orange,Average,12
18285208,2.9,Orange,Average,7
306185,2.7,Orange,Average,5
312073,2.5,Orange,Average,6
312054,3.1,Orange,Average,14
301912,3,Orange,Average,4
18372661,3.1,Orange,Average,4
5499,3.3,Orange,Average,12
302005,3.1,Orange,Average,10
306179,3,Orange,Average,4
302057,3.1,Orange,Average,7
302729,3,Orange,Average,5
313067,3.1,Orange,Average,4
18133491,3.2,Orange,Average,11
18204464,2.7,Orange,Average,11
5412,3,Orange,Average,6
18358654,2.8,Orange,Average,9
309167,3,Orange,Average,10
301903,2.8,Orange,Average,6
302757,2.8,Orange,Average,4
310625,2.9,Orange,Average,4
312171,3,Orange,Average,5
9209,2.8,Orange,Average,7
18291240,2.8,Orange,Average,6
307946,3,Orange,Average,8
18203182,2.7,Orange,Average,6
302047,2.9,Orange,Average,7
307140,2.8,Orange,Average,12
302835,0,White,Not rated,3
9108,0,White,Not rated,3
9116,0,White,Not rated,3
18401212,0,White,Not rated,2
18437128,0,White,Not rated,2
18331594,0,White,Not rated,2
18381265,0,White,Not rated,0
18312449,0,White,Not rated,3
18372672,0,White,Not rated,2
18363058,0,White,Not rated,2
310581,0,White,Not rated,3
301914,0,White,Not rated,2
5470,0,White,Not rated,1
18358206,0,White,Not rated,3
17989106,0,White,Not rated,2
18419501,0,White,Not rated,2
307950,0,White,Not rated,3
18354634,0,White,Not rated,2
306180,0,White,Not rated,3
301907,0,White,Not rated,2
18358165,0,White,Not rated,2
18372666,0,White,Not rated,3
18499450,0,White,Not rated,3
18500618,0,White,Not rated,1
18014109,2.4,Red,Poor,4
8257,2.6,Orange,Average,33
18291214,2.6,Orange,Average,23
1547,2.7,Orange,Average,132
18219520,3.4,Orange,Average,25
18378036,2.9,Orange,Average,5
18311958,3.3,Orange,Average,25
8979,3.4,Orange,Average,99
8215,2.8,Orange,Average,7
2009,3.4,Orange,Average,193
6042,3,Orange,Average,38
308816,2.8,Orange,Average,5
308785,2.6,Orange,Average,86
309769,2.5,Orange,Average,18
3779,2.5,Orange,Average,163
6127,2.7,Orange,Average,307
4982,2.9,Orange,Average,9
4677,2.5,Orange,Average,88
8265,3.6,Yellow,Good,160
312352,3.9,Yellow,Good,96
18285699,3.5,Yellow,Good,54
304987,2.3,Red,Poor,45
305386,2.4,Red,Poor,117
474,2.2,Red,Poor,79
252,2.4,Red,Poor,224
5851,2.4,Red,Poor,43
404,2,Red,Poor,191
3072,3.4,Orange,Average,398
234,3,Orange,Average,145
308,2.8,Orange,Average,133
311305,3.3,Orange,Average,89
1509,3.7,Yellow,Good,248
18089255,3.8,Yellow,Good,122
18369756,3.8,Yellow,Good,123
18416856,3.9,Yellow,Good,40
306554,3.8,Yellow,Good,619
18287390,3.8,Yellow,Good,43
1060,3.8,Yellow,Good,286
306859,3.7,Yellow,Good,164
308621,3.5,Yellow,Good,170
18218321,3.5,Yellow,Good,95
18337788,3.9,Yellow,Good,191
2778,3.6,Yellow,Good,361
18292485,3.8,Yellow,Good,141
18423898,3.8,Yellow,Good,20
308246,3.7,Yellow,Good,185
18289277,0,White,Not rated,2
18264997,4.2,Green,Very Good,193
18144479,4.1,Green,Very Good,173
18431179,4.2,Green,Very Good,62
307032,2.9,Orange,Average,252
305243,2.8,Orange,Average,145
9177,3.3,Orange,Average,87
308697,3.3,Orange,Average,199
3507,2.5,Orange,Average,131
18350121,3.9,Yellow,Good,105
311345,3.9,Yellow,Good,380
1492,3.6,Yellow,Good,277
310169,3.7,Yellow,Good,364
312535,3.2,Orange,Average,22
535,3.3,Orange,Average,47
304281,3.3,Orange,Average,28
7392,3.1,Orange,Average,14
2122,3.4,Orange,Average,20
302438,2.9,Orange,Average,6
309789,3.1,Orange,Average,9
313412,2.8,Orange,Average,9
7360,3.3,Orange,Average,23
4317,2.7,Orange,Average,26
18458099,3.1,Orange,Average,8
2124,3.1,Orange,Average,31
2204,3.2,Orange,Average,28
305403,3.3,Orange,Average,18
775,2.8,Orange,Average,299
18247024,3.3,Orange,Average,52
303244,3.1,Orange,Average,9
300262,3.3,Orange,Average,40
18458332,3.5,Yellow,Good,37
7391,3.6,Yellow,Good,80
18198434,3.6,Yellow,Good,34
18371408,3.5,Yellow,Good,21
308007,3.7,Yellow,Good,76
18227685,0,White,Not rated,0
18394443,0,White,Not rated,1
18312585,0,White,Not rated,2
18358669,0,White,Not rated,2
18279461,0,White,Not rated,3
18463329,0,White,Not rated,1
18277185,0,White,Not rated,2
18358667,0,White,Not rated,1
18415363,0,White,Not rated,0
18440933,0,White,Not rated,1
18397698,0,White,Not rated,0
18492083,0,White,Not rated,0
18289247,4.3,Green,Very Good,114
8530,2.8,Orange,Average,7
8501,2.9,Orange,Average,16
8520,3,Orange,Average,31
311184,2.8,Orange,Average,7
18217007,3.2,Orange,Average,13
18342098,3.1,Orange,Average,36
311231,2.6,Orange,Average,17
310876,3.3,Orange,Average,32
18265408,3,Orange,Average,5
312517,3.4,Orange,Average,31
312783,3.3,Orange,Average,30
307920,2.9,Orange,Average,14
311253,2.9,Orange,Average,4
307290,2.9,Orange,Average,10
8532,3.1,Orange,Average,16
18323036,3,Orange,Average,4
18325165,3.7,Yellow,Good,32
311248,0,White,Not rated,3
18424207,0,White,Not rated,0
18420697,0,White,Not rated,0
18424648,0,White,Not rated,0
18376497,0,White,Not rated,0
18377898,0,White,Not rated,0
18423889,0,White,Not rated,0
18424638,0,White,Not rated,0
18424661,0,White,Not rated,0
18375390,0,White,Not rated,2
18377902,0,White,Not rated,1
18430246,0,White,Not rated,1
18425318,0,White,Not rated,0
18336496,0,White,Not rated,3
18429388,0,White,Not rated,0
18499026,0,White,Not rated,0
18424202,0,White,Not rated,0
18434964,0,White,Not rated,0
18377909,0,White,Not rated,0
18390095,0,White,Not rated,2
18423894,0,White,Not rated,3
18414502,0,White,Not rated,1
18419424,0,White,Not rated,0
18377900,0,White,Not rated,0
18424582,0,White,Not rated,0
18424654,0,White,Not rated,0
18424650,0,White,Not rated,0
18423118,0,White,Not rated,0
18251459,0,White,Not rated,1
18424208,0,White,Not rated,0
18424656,0,White,Not rated,0
18375387,0,White,Not rated,0
18424200,0,White,Not rated,0
18377895,0,White,Not rated,1
300961,0,White,Not rated,3
18424640,0,White,Not rated,0
18424584,0,White,Not rated,2
18424188,0,White,Not rated,0
18372694,0,White,Not rated,0
18371398,0,White,Not rated,1
18409206,0,White,Not rated,0
18429386,0,White,Not rated,0
18396190,0,White,Not rated,0
18424192,0,White,Not rated,0
18499493,0,White,Not rated,0
18322647,3.3,Orange,Average,43
6654,3.1,Orange,Average,25
300941,3.4,Orange,Average,43
18263693,3.1,Orange,Average,10
18245248,3,Orange,Average,16
305275,3.4,Orange,Average,168
18337490,3.3,Orange,Average,12
312364,3.3,Orange,Average,27
312422,2.9,Orange,Average,19
18359295,3.1,Orange,Average,15
307369,3.3,Orange,Average,732
308811,3.4,Orange,Average,430
18273624,4.6,Dark Green,Excellent,1136
18175303,3.8,Yellow,Good,114
310532,3.8,Yellow,Good,429
312420,3.5,Yellow,Good,65
308155,3.5,Yellow,Good,349
305856,3.6,Yellow,Good,480
308950,3.6,Yellow,Good,314
17977767,3.7,Yellow,Good,344
18359288,3.5,Yellow,Good,18
1199,3.9,Yellow,Good,419
312365,3.5,Yellow,Good,27
17989097,3.5,Yellow,Good,359
18233584,3.6,Yellow,Good,555
18241524,4.1,Green,Very Good,506
301700,4.3,Green,Very Good,3986
303849,4.2,Green,Very Good,741
18258484,4.1,Green,Very Good,636
18157386,4.4,Green,Very Good,163
18455949,4,Green,Very Good,90
18337907,3.4,Orange,Average,19
18441677,0,White,Not rated,0
18355037,3.3,Orange,Average,15
18124369,3.3,Orange,Average,23
18221405,3.4,Orange,Average,28
302166,2.8,Orange,Average,14
8696,3,Orange,Average,41
6925,3,Orange,Average,16
300459,2.7,Orange,Average,11
2403,2.6,Orange,Average,20
8695,3.3,Orange,Average,55
311396,2.9,Orange,Average,6
18333392,3,Orange,Average,6
18287378,3.2,Orange,Average,20
307195,3.3,Orange,Average,16
300440,3.2,Orange,Average,17
4793,2.6,Orange,Average,44
18478982,3.1,Orange,Average,5
18322639,3,Orange,Average,5
18285737,3.3,Orange,Average,26
18204810,3.1,Orange,Average,8
301380,3.3,Orange,Average,21
18277000,3.2,Orange,Average,13
300461,3.4,Orange,Average,33
3654,2.6,Orange,Average,33
18264996,3.1,Orange,Average,8
301377,3.3,Orange,Average,33
8680,3,Orange,Average,10
18246995,2.8,Orange,Average,31
4785,3.1,Orange,Average,34
2402,2.8,Orange,Average,20
300406,3.1,Orange,Average,12
311390,3.1,Orange,Average,24
4164,2.7,Orange,Average,44
18365391,3.3,Orange,Average,15
8508,3.1,Orange,Average,17
1305,2.8,Orange,Average,37
18245289,3.2,Orange,Average,10
18057797,3.2,Orange,Average,9
300472,3.1,Orange,Average,23
18247014,3.4,Orange,Average,23
4790,2.8,Orange,Average,11
8707,3,Orange,Average,4
302183,3,Orange,Average,4
4792,3.3,Orange,Average,42
2362,3.4,Orange,Average,35
4338,2.6,Orange,Average,43
309198,2.6,Orange,Average,28
300457,3.2,Orange,Average,17
312201,3.4,Orange,Average,40
3657,3.4,Orange,Average,26
310640,3.2,Orange,Average,49
309323,3.2,Orange,Average,31
311333,3.1,Orange,Average,7
5925,2.6,Orange,Average,42
312448,3.5,Yellow,Good,36
311600,3.5,Yellow,Good,56
18365871,0,White,Not rated,3
18466393,0,White,Not rated,1
18258762,0,White,Not rated,3
18489507,0,White,Not rated,2
3665,2.3,Red,Poor,26
309473,2.8,Orange,Average,14
8502,2.9,Orange,Average,5
18303857,3.4,Orange,Average,33
6264,3.3,Orange,Average,114
18419896,3.1,Orange,Average,7
18291215,3.2,Orange,Average,12
18264964,3,Orange,Average,6
18420420,3.3,Orange,Average,12
310604,2.6,Orange,Average,54
18225627,3.1,Orange,Average,5
6251,2.5,Orange,Average,51
6253,3.3,Orange,Average,21
18249080,3.2,Orange,Average,10
18364535,2.9,Orange,Average,4
18128871,3.5,Yellow,Good,37
18124355,3.8,Yellow,Good,122
304598,3.6,Yellow,Good,126
18380891,3.6,Yellow,Good,35
18458629,3.6,Yellow,Good,26
6240,3.6,Yellow,Good,168
18420428,0,White,Not rated,0
18418262,0,White,Not rated,0
18418276,0,White,Not rated,0
18421469,0,White,Not rated,0
18421467,0,White,Not rated,0
18446390,0,White,Not rated,0
18421471,0,White,Not rated,0
18377897,0,White,Not rated,1
18419871,0,White,Not rated,0
18420424,0,White,Not rated,0
18377901,0,White,Not rated,0
18291232,0,White,Not rated,0
18445361,0,White,Not rated,0
1613,2.4,Red,Poor,29
18216911,2.2,Red,Poor,64
310440,2.4,Red,Poor,10
4740,2.6,Orange,Average,19
2044,3.4,Orange,Average,35
306064,3,Orange,Average,24
6553,3.2,Orange,Average,8
18363089,0,White,Not rated,0
18294257,0,White,Not rated,0
349,3.4,Orange,Average,86
3455,2.1,Red,Poor,152
1115,3.5,Yellow,Good,178
311506,3.4,Orange,Average,86
3974,3.5,Yellow,Good,216
18163893,3.7,Yellow,Good,83
313093,4.1,Green,Very Good,491
18384135,3.1,Orange,Average,5
18337772,3.2,Orange,Average,17
18316173,3.1,Orange,Average,25
18336491,3.1,Orange,Average,8
18306524,3.6,Yellow,Good,22
18390311,0,White,Not rated,3
18446491,0,White,Not rated,3
18334400,0,White,Not rated,3
18474934,0,White,Not rated,1
18416747,0,White,Not rated,0
18415376,0,White,Not rated,3
18446483,0,White,Not rated,1
18409199,0,White,Not rated,2
18446485,0,White,Not rated,0
18439530,0,White,Not rated,3
18279456,2.7,Orange,Average,33
304475,3.3,Orange,Average,39
311971,3.1,Orange,Average,9
1918,3.3,Orange,Average,28
3467,3.1,Orange,Average,30
18265698,2.7,Orange,Average,5
7457,2.7,Orange,Average,52
18175274,2.9,Orange,Average,5
3469,3.2,Orange,Average,46
2605,3,Orange,Average,42
4640,2.7,Orange,Average,128
928,3.2,Orange,Average,30
312756,2.7,Orange,Average,8
309505,3,Orange,Average,25
9890,3.9,Yellow,Good,109
954,3.7,Yellow,Good,334
18357525,0,White,Not rated,2
18265700,0,White,Not rated,3
18252382,0,White,Not rated,0
18478967,0,White,Not rated,0
18311920,0,White,Not rated,1
18455876,0,White,Not rated,1
18478987,0,White,Not rated,1
18479000,0,White,Not rated,0
18478997,0,White,Not rated,0
18492061,0,White,Not rated,0
18349925,0,White,Not rated,0
18492065,0,White,Not rated,0
310480,0,White,Not rated,1
18144471,0,White,Not rated,0
18466972,0,White,Not rated,0
18429376,0,White,Not rated,0
18354968,0,White,Not rated,1
18441542,0,White,Not rated,0
18445274,0,White,Not rated,0
18168147,0,White,Not rated,0
18429375,0,White,Not rated,0
310479,0,White,Not rated,1
18212160,0,White,Not rated,1
310063,3.1,Orange,Average,15
312214,3.4,Orange,Average,50
309641,2.9,Orange,Average,6
306688,3.2,Orange,Average,45
18440427,0,White,Not rated,3
312573,3.1,Orange,Average,47
7983,3.5,Yellow,Good,94
302541,3.7,Yellow,Good,331
7992,3.8,Yellow,Good,603
3695,3,Orange,Average,579
4473,3.5,Yellow,Good,169
3250,3.5,Yellow,Good,278
718,2.4,Red,Poor,221
18272361,3.4,Orange,Average,120
18372695,3.4,Orange,Average,215
18265411,2.7,Orange,Average,212
18303706,4.5,Dark Green,Excellent,324
18268698,4.5,Dark Green,Excellent,147
18264244,3.5,Yellow,Good,23
18277171,3.9,Yellow,Good,199
18265419,3.8,Yellow,Good,458
18233616,3.9,Yellow,Good,124
18366022,3.9,Yellow,Good,173
18273551,3.7,Yellow,Good,64
18272346,3.7,Yellow,Good,86
18268925,3.7,Yellow,Good,214
18272379,3.8,Yellow,Good,169
18272355,3.9,Yellow,Good,749
18268722,3.9,Yellow,Good,173
18273556,3.9,Yellow,Good,366
18272367,3.9,Yellow,Good,232
18258775,3.6,Yellow,Good,397
18449092,3.7,Yellow,Good,22
18461590,3.5,Yellow,Good,13
18254530,3.7,Yellow,Good,518
18336212,3.8,Yellow,Good,67
18268727,4.1,Green,Very Good,567
18268712,4.1,Green,Very Good,750
18272353,4.1,Green,Very Good,322
18261140,4.3,Green,Very Good,428
18272357,4,Green,Very Good,91
18303688,4,Green,Very Good,121
18268716,4,Green,Very Good,617
18264533,4.2,Green,Very Good,316
2799,3.4,Orange,Average,67
2655,3.2,Orange,Average,27
301392,3.4,Orange,Average,96
302727,3.1,Orange,Average,112
311698,2.6,Orange,Average,12
307297,2.5,Orange,Average,24
